year,Team,college,PLAYER,player_height,player_weight,Pos_x,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGMI,FG3MI,FTMI,fg_production,fg3_production,ft_production,ancillary_production,shooting_production,total_production,fg_efficiency,fg3_efficiency,ft_efficiency
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Chicago Bulls,Wake Forest,Al-Farouq Aminu,203.2,99.79024,PF,23,434,38,99,0.384,8,37,0.216,18,22,0.818,22,88,110,31,19,9,28,29,102,61,29,4,-46,-63,14,39.3,-95,-55.7,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020,Dallas Mavericks,Arizona,Josh Green,195.58,90.7184,SG,39,445,42,93,0.452,4,25,0.16,13,23,0.565,28,50,78,28,16,3,17,35,101,51,21,10,-18,-51,3,32.75,-66,-33.25,0.45161290322580644,0.16,0.5652173913043478
2020,Brooklyn Nets,Lamar,Mike James,185.42,79.3786,PG,13,236,34,92,0.37,11,31,0.355,21,27,0.778,3,29,32,54,6,1,20,10,100,58,20,6,-48,-27,15,15.25,-60,-44.75,0.3695652173913043,0.3548387096774194,0.7777777777777778
2020,Boston Celtics,Louisiana State,Tremont Waters,177.8,79.3786,PG,26,238,34,84,0.405,15,38,0.395,16,17,0.941,5,16,21,62,15,1,27,17,99,50,23,1,-32,-24,15,15.65,-41,-25.35,0.40476190476190477,0.39473684210526316,0.9411764705882353
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,New Orleans Pelicans,Kansas State,Wes Iwundu,198.12,88.45044,SF,41,539,34,102,0.333,5,41,0.122,26,31,0.839,15,75,90,18,15,4,19,49,99,68,36,5,-68,-93,21,28.3,-140,-111.7,0.3333333333333333,0.12195121951219512,0.8387096774193549
2020,Toronto Raptors,Nevada,Jalen Harris,195.58,88.45044,SG,13,172,36,72,0.5,17,36,0.472,7,9,0.778,3,15,18,17,8,0,14,15,96,36,19,2,0,-6,5,5.75,-1,4.75,0.5,0.4722222222222222,0.7777777777777778
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Cleveland Cavaliers,Florida State,Mfiondu Kabengele,205.74,113.398,PF,39,280,33,89,0.371,13,50,0.26,16,20,0.8,12,48,60,17,8,13,15,36,95,56,37,4,-46,-72,12,23.45,-106,-82.55,0.3707865168539326,0.26,0.8
2020,Brooklyn Nets,Missouri State,Alize Johnson,200.66,96.161504,PF,18,189,40,68,0.588,1,6,0.167,13,13,1.0,27,63,90,14,5,5,9,16,94,28,5,0,24,-12,13,32.45,25,57.45,0.5882352941176471,0.16666666666666666,1.0
2020,San Antonio Spurs,Duke,Tre Jones,185.42,83.91452,PG,37,269,37,78,0.474,3,5,0.6,17,19,0.895,8,13,21,39,8,0,13,13,94,41,2,2,-8,3,15,13.85,10,23.85,0.47435897435897434,0.6,0.8947368421052632
2020,Miami Heat,Stanford,KZ Okpala,203.2,97.52228,PF,37,447,36,96,0.375,12,50,0.24,8,15,0.533,21,47,68,19,10,11,15,59,92,60,38,7,-48,-78,1,27.05,-125,-97.95,0.375,0.24,0.5333333333333333
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Orlando Magic,Michigan,Ignas Brazdeikis,198.12,100.243832,SF,13,249,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91,48,17,4,-26,-18,6,14.65,-38,-23.35,0.42168674698795183,0.39285714285714285,0.7142857142857143
2020,Detroit Pistons,Kansas State,Rodney McGruder,193.04,92.98636,SG,16,194,37,70,0.529,11,24,0.458,6,8,0.75,8,14,22,16,8,1,7,12,91,33,13,2,8,-6,4,11.9,6,17.9,0.5285714285714286,0.4583333333333333,0.75
2020,New York Knicks,,Frank Ntilikina,193.04,90.7184,PG,33,322,29,79,0.367,23,48,0.479,8,18,0.444,6,25,31,19,18,4,11,45,89,50,25,10,-42,-6,-2,17.25,-50,-32.75,0.3670886075949367,0.4791666666666667,0.4444444444444444
2020,Milwaukee Bucks,Utah State,Sam Merrill,193.04,92.98636,SG,30,233,32,72,0.444,21,47,0.447,4,4,1.0,6,24,30,21,8,1,10,17,89,40,26,0,-16,-15,4,12.9,-27,-14.1,0.4444444444444444,0.44680851063829785,1.0
2020,Brooklyn Nets,Florida,Chris Chiozza,180.34,79.3786,PG,22,232,31,88,0.352,13,42,0.31,13,17,0.765,3,21,24,65,7,6,16,19,88,57,29,4,-52,-48,9,20.55,-91,-70.45,0.3522727272727273,0.30952380952380953,0.7647058823529411
2020,Philadelphia 76ers,DePaul,Paul Reed,205.74,95.25432,PF,26,177,42,78,0.538,0,6,0.0,4,8,0.5,30,31,61,12,10,13,12,29,88,36,6,4,12,-18,0,29.8,-6,23.8,0.5384615384615384,0.0,0.5
2020,Utah Jazz,Florida State,Trent Forrest,193.04,95.25432,PG,30,302,32,71,0.451,5,26,0.192,19,19,1.0,11,33,44,45,9,4,21,22,88,39,21,0,-14,-48,19,19.9,-43,-23.1,0.4507042253521127,0.19230769230769232,1.0
2020,Sacramento Kings,Virginia,Kyle Guy,185.42,75.749864,PG,31,235,29,88,0.33,13,46,0.283,16,20,0.8,5,30,35,32,6,0,11,20,87,59,33,4,-60,-60,12,14.5,-108,-93.5,0.32954545454545453,0.2826086956521739,0.8
2020,Oklahoma City Thunder,,Josh Hall,205.74,86.18248,SF,21,336,30,99,0.303,4,37,0.108,22,44,0.5,6,53,59,28,4,1,25,37,86,69,33,22,-78,-87,0,11.4,-165,-153.6,0.30303030303030304,0.10810810810810811,0.5
2020,Oklahoma City Thunder,,Gabriel Deck,198.12,104.779752,PF,10,212,32,67,0.478,2,15,0.133,18,22,0.818,16,24,40,24,8,0,6,9,84,35,13,4,-6,-33,14,20.55,-25,-4.449999999999999,0.47761194029850745,0.13333333333333333,0.8181818181818182
2020,Washington Wizards,Boston College,Jerome Robinson,193.04,86.18248,SG,17,305,28,95,0.295,11,42,0.262,16,20,0.8,4,34,38,25,12,6,19,31,83,67,31,4,-78,-60,12,14.7,-126,-111.3,0.29473684210526313,0.2619047619047619,0.8
2020,Houston Rockets,Creighton,Khyri Thomas,190.5,95.25432,SG,5,153,32,66,0.485,9,27,0.333,9,9,1.0,7,11,18,25,9,6,6,8,82,34,18,0,-4,-27,9,16.6,-22,-5.399999999999999,0.48484848484848486,0.3333333333333333,1.0
2020,Washington Wizards,Virginia,Anthony Gill,200.66,104.32616,PF,26,218,30,60,0.5,7,24,0.292,13,16,0.813,16,35,51,11,10,4,8,27,80,30,17,3,0,-30,10,21.15,-20,1.1499999999999986,0.5,0.2916666666666667,0.8125
2020,San Antonio Spurs,Ohio State,Keita Bates-Diop,203.2,103.872568,SF,30,245,30,67,0.448,5,17,0.294,14,21,0.667,9,40,49,12,11,5,7,11,79,37,12,7,-14,-21,7,21.45,-28,-6.550000000000001,0.44776119402985076,0.29411764705882354,0.6666666666666666
2020,Washington Wizards,,Isaac Bonga,203.2,81.64656,SF,40,432,30,81,0.37,13,47,0.277,5,8,0.625,18,48,66,23,11,9,22,63,78,51,34,3,-42,-63,2,22.6,-103,-80.4,0.37037037037037035,0.2765957446808511,0.625
2020,Brooklyn Nets,Mississippi State,Reggie Perry,203.2,113.398,PF,26,211,32,78,0.41,4,21,0.19,10,13,0.769,27,46,73,14,6,6,15,40,78,46,17,3,-28,-39,7,25.0,-60,-35.0,0.41025641025641024,0.19047619047619047,0.7692307692307693
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Cleveland Cavaliers,Duke,Quinn Cook,185.42,81.64656,PG,23,157,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,4,1,7,10,76,39,15,1,-20,-12,6,7.75,-26,-18.25,0.4264705882352941,0.4230769230769231,0.875
2020,Oklahoma City Thunder,Kentucky,Darius Miller,198.12,102.0582,SF,18,197,22,48,0.458,17,42,0.405,12,12,1.0,2,22,24,21,13,5,8,13,73,26,25,0,-8,-24,12,16.1,-20,-3.8999999999999986,0.4583333333333333,0.40476190476190477,1.0
2020,Orlando Magic,Alabama,Donta Hall,208.28,104.32616,PF,13,179,25,35,0.714,0,0,0.0,23,34,0.676,24,38,62,11,5,10,8,18,73,10,0,11,30,0,12,26.85,42,68.85,0.7142857142857143,,0.6764705882352942
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Denver Nuggets,Tulsa,Shaquille Harrison,200.66,86.18248,SG,34,332,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,17,5,11,33,73,52,13,4,-52,-30,14,23.85,-68,-44.15,0.3333333333333333,0.1875,0.8181818181818182
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,Boston Celtics,Duke,Jabari Parker,203.2,111.13004,PF,13,165,30,55,0.545,2,11,0.182,10,13,0.769,10,32,42,11,1,5,10,13,72,25,9,3,10,-21,7,13.1,-4,9.1,0.5454545454545454,0.18181818181818182,0.7692307692307693
2020,New Orleans Pelicans,Kentucky,Wenyen Gabriel,205.74,92.98636,PF,21,241,24,60,0.4,13,32,0.406,11,17,0.647,20,34,54,11,9,8,15,32,72,36,19,6,-24,-18,5,20.65,-37,-16.35,0.4,0.40625,0.6470588235294118
2020,Houston Rockets,Creighton,Justin Patton,210.82,109.315672,C,13,247,29,70,0.414,9,34,0.265,3,4,0.75,14,35,49,14,12,14,4,34,70,41,25,1,-24,-48,2,28.55,-70,-41.45,0.4142857142857143,0.2647058823529412,0.75
2020,Denver Nuggets,Oregon,Bol Bol,218.44,99.79024,PF,32,160,25,58,0.431,9,24,0.375,10,15,0.667,0,24,24,7,3,10,13,14,69,33,15,5,-16,-18,5,7.05,-29,-21.95,0.43103448275862066,0.375,0.6666666666666666
2020,Portland Trail Blazers,Washington State,CJ Elleby,198.12,90.7184,SF,30,192,25,66,0.379,7,34,0.206,11,15,0.733,11,21,32,10,6,3,5,27,68,41,27,4,-32,-60,7,13.9,-85,-71.1,0.3787878787878788,0.20588235294117646,0.7333333333333333
2020,Utah Jazz,College of Charleston,Jarrell Brantley,195.58,113.398,PF,28,138,25,52,0.481,12,28,0.429,2,2,1.0,9,18,27,15,7,2,8,17,64,27,16,0,-4,-12,2,12.4,-14,-1.5999999999999996,0.4807692307692308,0.42857142857142855,1.0
2020,Indiana Pacers,North Carolina State,T.J. Warren,203.2,99.79024,SF,4,117,27,51,0.529,0,7,0.0,8,10,0.8,2,12,14,5,2,0,4,16,62,24,7,2,6,-21,6,3.45,-9,-5.55,0.5294117647058824,0.0,0.8
2020,Memphis Grizzlies,Gonzaga,Killian Tillie,205.74,99.79024,C,18,182,19,57,0.333,10,33,0.303,9,11,0.818,6,18,24,8,5,8,2,20,57,38,23,2,-38,-39,7,14.0,-70,-56.0,0.3333333333333333,0.30303030303030304,0.8181818181818182
2020,Orlando Magic,Tennessee,Jordan Bone,187.96,81.64656,PG,14,196,23,54,0.426,10,32,0.313,0,0,0.0,4,20,24,18,2,0,3,11,56,31,22,0,-16,-36,0,10.45,-52,-41.55,0.42592592592592593,0.3125,
